"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"XEC","Cimarex Energy Co","66.42","6350994651.78","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/xec",
"CKX","CKX Lands, Inc.","10.55","20493322.25","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ckx",
"CLD","Cloud Peak Energy Inc","0.6407","48551083.7702","n/a","2009","Energy","Coal Mining","https://www.nasdaq.com/symbol/cld",
"CEO","CNOOC Limited","158.12","1674351180.04","n/a","2001","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ceo",
"CEIX","CNX Resources Corporation","31.82","883896150.92","n/a","2017","Energy","Coal Mining","https://www.nasdaq.com/symbol/ceix",
"CNX","CNX Resources Corporation","11.95","2433017729.5","n/a","1999","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cnx",
"CRK","Comstock Resources, Inc.","5.01","530414030.64","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/crk",
"CXO","Concho Resources Inc.","109.78","21983466407.1","n/a","2007","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cxo",
"COP","ConocoPhillips","63.12","72666387970.56","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/cop",
"CCR","CONSOL Coal Resources LP","16.33","449438799.74","n/a","2015","Energy","Coal Mining","https://www.nasdaq.com/symbol/ccr",
"MCF","Contango Oil & Gas Company","3.04","103846129.44","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mcf",
"CLR","Continental Resources, Inc.","44.74","16822971454.26","n/a","2007","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/clr",
"CTRA","Contura Energy, Inc.","67.97","671194370.14","n/a","n/a","Energy","Coal Mining","https://www.nasdaq.com/symbol/ctra",
"CLB","Core Laboratories N.V.","66.76","2952176001.56","n/a","1995","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/clb",
"CPG","Crescent Point Energy Corporation","3.03","1666073754.75","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cpg",
"CRT","Cross Timbers Royalty Trust","13.5","81000000","n/a","1992","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/crt",
"CAPL","CrossAmerica Partners LP","13.92","479462052.96","n/a","2012","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/capl",
"CCLP","CSI Compressco LP","3.17","142161525.19","n/a","2011","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/cclp",
"CMI","Cummins Inc.","131.45","21105783279.35","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cmi",
"CVI","CVR Energy Inc.","34.6","3478358725.4","n/a","2007","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/cvi",
"CVRR","CVR Refining, LP","10.84","1599984000","n/a","2013","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/cvrr",
"CELP","Cypress Energy Partners, L.P.","6.28","75021131.2","n/a","2014","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/celp",
"DWSN","Dawson Geophysical Company","3.38","77549499.82","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/dwsn",
"DKL","Delek Logistics Partners, L.P.","30.01","732099441.83","n/a","2012","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/dkl",
"DK","Delek US Holdings, Inc.","37.43","3067329098.59","n/a","2017","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/dk",
"DNR","Denbury Resources Inc.","2","921092938","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/dnr",
"DVN","Devon Energy Corporation","25.51","11943782000","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/dvn",
"DO","Diamond Offshore Drilling, Inc.","10.14","1393587878.28","n/a","1995","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/do",
"FANG","Diamondback Energy, Inc.","88.54","14528106087.12","n/a","2012","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/fang",
"DMLP","Dorchester Minerals, L.P.","15.6199","504206841.9026","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/dmlp",
"DRQ","Dril-Quip, Inc.","31.59","1130203043.19","n/a","1997","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/drq",
"ESTE","Earthstone Energy, Inc.","5.57","357099812.89","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/este",
"ECT","ECA Marcellus Trust I","1.75","30808750","n/a","2010","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ect",
"ECR","Eclipse Resources Corporation","0.8532","258123662.3016","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ecr",
"EC","Ecopetrol S.A.","18.03","37066700254.02","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ec",
"ESES","Eco-Stim Energy Solutions, Inc.","0.07","5276381.39","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/eses",
"EMR","Emerson Electric Company","58.72","36768032874.56","n/a","n/a","Energy","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/emr",
"EEQ","Enbridge Energy Management LLC","10.45","1064424961.6","n/a","2002","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/eeq",
"EEP","Enbridge Energy, L.P.","10.56","4762761801.6","n/a","n/a","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/eep",
"ENB","Enbridge Inc","31.19","57027375527.61","n/a","n/a","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/enb",
"ENBA","Enbridge Inc","23.77","0","n/a","2018","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/enba",
"ECA","Encana Corporation","5.73","5457178329.39","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/eca",
"ERF","Enerplus Corporation","8.12","1979010622.4","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/erf",
"E","ENI S.p.A.","31.36","56984025974.4","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/e",
"ESV","ENSCO plc","3.94","1724690190.38","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/esv",
"ENSV","ENSERVCO Corporation","0.4574","24857324.7846","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/ensv",
"EOG","EOG Resources, Inc.","96.21","55792471574.61","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/eog",
"EPE","EP Energy Corporation","0.806","207071483.866","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/epe",
"EQT","EQT Corporation","18.89","4815184011.68","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/eqt",
"EQNR","Equinor ASA","21.93","72984097903.2","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/eqnr",
"EPM","Evolution Petroleum Corporation, Inc.","6.99","231773385.48","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/epm",
"XOG","Extraction Oil & Gas, Inc.","4.65","819275650.8","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/xog",
"XOM","Exxon Mobil Corporation","74.04","313471082866.8","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/xom",
"FLMN","Falcon Minerals Corporation","7.49","643053950","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/flmn",
"FLMNW","Falcon Minerals Corporation","0.65","0","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/flmnw",
"FELP","Foresight Energy LP","3.5","510296535","n/a","2014","Energy","Coal Mining","https://www.nasdaq.com/symbol/felp",
"FET","Forum Energy Technologies, Inc.","4.69","511992943.91","n/a","2012","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/fet",
"FI","Frank&#39;s International N.V.","5.61","1258266350.22","n/a","2013","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/fi",
"FTSI","FTS International, Inc.","8.24","900422407.36","n/a","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/ftsi",
"GE","General Electric Company","7.15","62191522250","n/a","n/a","Energy","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/ge",
"GEL","Genesis Energy, L.P.","20.4","2500616047.2","n/a","1996","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/gel",
"GPRK","Geopark Ltd","12.63","765662162.37","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gprk",
"GLP","Global Partners LP","15.89","540189496.07","n/a","2005","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/glp",
"GDP","Goodrich Petroleum Corporation","12.79","152148381.94","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gdp",
"EAF","GrafTech International Ltd.","11.62","3376047051.44","n/a","2018","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/eaf",
"GTE","Gran Tierra Energy Inc.","2.29","896167429.81","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gte",
"GPOR","Gulfport Energy Corporation","7.85","1360421131.75","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gpor",
"HK","Halcon Resources Corporation","1.83","294024872.07","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hk",
"HNRG","Hallador Energy Company","5.31","160239816.9","n/a","n/a","Energy","Coal Mining","https://www.nasdaq.com/symbol/hnrg",
"HAL","Halliburton Company","29.09","25484186023.39","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/hal",
"HLX","Helix Energy Solutions Group, Inc.","6.19","917065039.68","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/hlx",
"HP","Helmerich & Payne, Inc.","56.37","6146498102.94","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hp",
"HES","Hess Corporation","49.76","14741556047.36","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/hes",
"HESM","Hess Midstream Partners LP","19.13","1044051984.05","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hesm",
"HPR","HighPoint Resources Corporation","2.54","0","n/a","2018","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hpr",
"HEP","Holly Energy Partners, L.P.","28.96","3053548220.96","n/a","2004","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/hep",
"HFC","HollyFrontier Corporation","52.68","9128003360.04","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/hfc",
"HOLI","Hollysys Automation Technologies, Ltd.","17.98","1084950940.02","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/holi",
"HUSA","Houston American Energy Corporation","0.204","12693446.508","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/husa",
"IPWR","Ideal Power Inc.","0.242","3387335.952","n/a","2013","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ipwr",
"IMO","Imperial Oil Limited","26.2","20676059648.4","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/imo",
"ICD","Independence Contract Drilling, Inc.","3.22","243733636.72","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/icd",
"IO","Ion Geophysical Corporation","5.99","83877964.01","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/io",
"ISRL","Isramco, Inc.","113.81","309295518.88","n/a","1983","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/isrl",
"JAG","Jagged Peak Energy Inc.","9.43","2010352646.17","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/jag",
"FRAC","Keane Group, Inc.","9","942050700","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/frac",
"KEG","Key Energy Services, Inc.","3.27","66372363.93","n/a","2016","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/keg",
"KRP","Kimbell Royalty Partners","15.23","461308506.26","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/krp",
"KLXE","KLX Energy Services Holdings, Inc. ","24.79","554359954.39","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/klxe",
"PHG","Koninklijke Philips N.V.","35.6","32298058383.6","n/a","n/a","Energy","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/phg",
"KOS","Kosmos Energy Ltd.","4.16","1803847976.32","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/kos",
"LPI","Laredo Petroleum, Inc.","3.87","905123417.4","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/lpi",
"LGCY","Legacy Reserves Inc.","1.5","162663417","n/a","2007","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/lgcy",
"LBRT","Liberty Oilfield Services Inc.","15.61","1800109812.13","n/a","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/lbrt",
"LLEX","Lilis Energy, Inc.","1.72","123788081.8","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/llex",
"LONE","Lonestar Resources US Inc.","5.17","127373946.59","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/lone",
"MIC","Macquarie Infrastructure Corporation ","38.59","3304852153.62","n/a","2004","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/mic",
"MMP","Magellan Midstream Partners L.P.","56.85","12972894846","n/a","n/a","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/mmp",
"MGY","Magnolia Oil & Gas Corporation","10.73","2679060584.34","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mgy",
"TUSK","Mammoth Energy Services, Inc.","19.43","869602823.54","n/a","2016","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/tusk",
"MRO","Marathon Oil Corporation","14.72","12236380894.72","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mro",
"MPC","Marathon Petroleum Corporation","58.84","40649821469.84","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/mpc",
"MARPS","Marine Petroleum Trust","1.99","3980000","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/marps",
"MMLP","Martin Midstream Partners L.P.","10.44","407538314.28","n/a","2002","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/mmlp",
"MTDR","Matador Resources Company","16.78","1952080593.48","n/a","2012","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mtdr",
"MTR","Mesa Royalty Trust","13.092","24398120.28","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mtr",
"MXC","Mexco Energy Corporation","3.29","6712146.14","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mxc",
"MGEE","MGE Energy Inc.","67.64","2344968546.8","n/a","n/a","Energy","Electric Utilities: Central","https://www.nasdaq.com/symbol/mgee",
"MCEP","Mid-Con Energy Partners, LP","0.7501","22830136.6124","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mcep",
"MPO","MIDSTATES PETROLEUM COMPANY, INC.","7.31","184959535.22","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mpo",
"MPLX","MPLX LP","32.9","26125255326.1","n/a","2012","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/mplx",
"MUR","Murphy Oil Corporation","26.98","4669057193.32","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mur",
"MVO","MV Oil Trust","6.81","78315000","n/a","2007","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mvo",
"NBR","Nabors Industries Ltd.","2.41","862284904.06","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/nbr",
